text_a,text_b,label
Aromatherapy Blending. Join our Aromatherapy Blending workshop. All materials provided for a fun afternoon.,Oil Painting Portraits. Join our Oil Painting Portraits workshop. All materials provided for a fun afternoon.,0.0
Mithila Painting Studio. Immersive Mithila Painting Studio experience. Learn traditional techniques and modern styles.,Metal Hammering (Copper). Join our Metal Hammering (Copper) workshop. All materials provided for a fun afternoon.,1.0
Classic Croissant Masterclass. Master the art of Classic Croissant Masterclass. A hands-on creative session in Kathmandu.,Tibetan Singing Bowl Healing. Immersive Tibetan Singing Bowl Healing experience. Learn traditional techniques and modern styles.,0.0
Metal Hammering (Copper). Immersive Metal Hammering (Copper) experience. Learn traditional techniques and modern styles.,Newari Wood Carving. Discover Newari Wood Carving with our expert instructors. Perfect for beginners.,1.0
Newari Wood Carving. Join our Newari Wood Carving workshop. All materials provided for a fun afternoon.,Brass Carving Basics. Discover Brass Carving Basics with our expert instructors. Perfect for beginners.,1.0
Cinnamon Roll Sunday. Immersive Cinnamon Roll Sunday experience. Learn traditional techniques and modern styles.,Belgian Waffle Making. Master the art of Belgian Waffle Making. A hands-on creative session in Kathmandu.,1.0
Cupcake Decoration. Join our Cupcake Decoration workshop. All materials provided for a fun afternoon.,Artisan Donut Glazing. Discover Artisan Donut Glazing with our expert instructors. Perfect for beginners.,1.0
Japanese Souffle Pancakes. Join our Japanese Souffle Pancakes workshop. All materials provided for a fun afternoon.,Cupcake Decoration. Join our Cupcake Decoration workshop. All materials provided for a fun afternoon.,1.0
Mithila Painting Studio. Immersive Mithila Painting Studio experience. Learn traditional techniques and modern styles.,Cupcake Decoration. Master the art of Cupcake Decoration. A hands-on creative session in Kathmandu.,0.0
Dhaka Weaving Workshop. Master the art of Dhaka Weaving Workshop. A hands-on creative session in Kathmandu.,Metal Hammering (Copper). Immersive Metal Hammering (Copper) experience. Learn traditional techniques and modern styles.,1.0
Metal Hammering (Copper). Immersive Metal Hammering (Copper) experience. Learn traditional techniques and modern styles.,Thimi Pottery Wheel. Master the art of Thimi Pottery Wheel. A hands-on creative session in Kathmandu.,1.0
Handmade Lokta Paper. Join our Handmade Lokta Paper workshop. All materials provided for a fun afternoon.,Sound Bath Experience. Master the art of Sound Bath Experience. A hands-on creative session in Kathmandu.,0.0
Devanagari Calligraphy. Join our Devanagari Calligraphy workshop. All materials provided for a fun afternoon.,Macaron Artistry. Master the art of Macaron Artistry. A hands-on creative session in Kathmandu.,0.0
Tibetan Singing Bowl Healing. Master the art of Tibetan Singing Bowl Healing. A hands-on creative session in Kathmandu.,Himalayan Yoga Flow. Join our Himalayan Yoga Flow workshop. All materials provided for a fun afternoon.,1.0
Oil Painting Portraits. Discover Oil Painting Portraits with our expert instructors. Perfect for beginners.,Acrylic Pour Art. Immersive Acrylic Pour Art experience. Learn traditional techniques and modern styles.,1.0
Japanese Souffle Pancakes. Immersive Japanese Souffle Pancakes experience. Learn traditional techniques and modern styles.,Sourdough Bread Making. Discover Sourdough Bread Making with our expert instructors. Perfect for beginners.,1.0
Acrylic Pour Art. Join our Acrylic Pour Art workshop. All materials provided for a fun afternoon.,Oil Painting Portraits. Master the art of Oil Painting Portraits. A hands-on creative session in Kathmandu.,1.0
Sourdough Bread Making. Master the art of Sourdough Bread Making. A hands-on creative session in Kathmandu.,Artisan Donut Glazing. Discover Artisan Donut Glazing with our expert instructors. Perfect for beginners.,1.0
Double Chocolate Brownies. Master the art of Double Chocolate Brownies. A hands-on creative session in Kathmandu.,Acrylic Pour Art. Immersive Acrylic Pour Art experience. Learn traditional techniques and modern styles.,0.0
Acrylic Pour Art. Discover Acrylic Pour Art with our expert instructors. Perfect for beginners.,Sourdough Bread Making. Immersive Sourdough Bread Making experience. Learn traditional techniques and modern styles.,0.0
Traditional Mask Painting. Master the art of Traditional Mask Painting. A hands-on creative session in Kathmandu.,Handmade Lokta Paper. Immersive Handmade Lokta Paper experience. Learn traditional techniques and modern styles.,1.0
Handmade Lokta Paper. Immersive Handmade Lokta Paper experience. Learn traditional techniques and modern styles.,Mithila Painting Studio. Discover Mithila Painting Studio with our expert instructors. Perfect for beginners.,1.0
Tibetan Singing Bowl Healing. Join our Tibetan Singing Bowl Healing workshop. All materials provided for a fun afternoon.,Forest Bathing (Shivapuri). Immersive Forest Bathing (Shivapuri) experience. Learn traditional techniques and modern styles.,1.0
Sound Bath Experience. Discover Sound Bath Experience with our expert instructors. Perfect for beginners.,Vipassana Meditation. Discover Vipassana Meditation with our expert instructors. Perfect for beginners.,1.0
Charcoal Life Drawing. Immersive Charcoal Life Drawing experience. Learn traditional techniques and modern styles.,Thimi Pottery Wheel. Discover Thimi Pottery Wheel with our expert instructors. Perfect for beginners.,0.0
Traditional Mask Painting. Immersive Traditional Mask Painting experience. Learn traditional techniques and modern styles.,Newari Wood Carving. Master the art of Newari Wood Carving. A hands-on creative session in Kathmandu.,1.0
Himalayan Herbal Tea Science. Immersive Himalayan Herbal Tea Science experience. Learn traditional techniques and modern styles.,Acrylic Pour Art. Immersive Acrylic Pour Art experience. Learn traditional techniques and modern styles.,0.0
Traditional Mask Painting. Immersive Traditional Mask Painting experience. Learn traditional techniques and modern styles.,Watercolor Landscapes. Join our Watercolor Landscapes workshop. All materials provided for a fun afternoon.,0.0
Tibetan Singing Bowl Healing. Master the art of Tibetan Singing Bowl Healing. A hands-on creative session in Kathmandu.,Oil Painting Portraits. Discover Oil Painting Portraits with our expert instructors. Perfect for beginners.,0.0
Watercolor Landscapes. Immersive Watercolor Landscapes experience. Learn traditional techniques and modern styles.,Devanagari Calligraphy. Join our Devanagari Calligraphy workshop. All materials provided for a fun afternoon.,1.0
Devanagari Calligraphy. Discover Devanagari Calligraphy with our expert instructors. Perfect for beginners.,Watercolor Landscapes. Join our Watercolor Landscapes workshop. All materials provided for a fun afternoon.,1.0
Oil Painting Portraits. Master the art of Oil Painting Portraits. A hands-on creative session in Kathmandu.,New York Cheesecake. Immersive New York Cheesecake experience. Learn traditional techniques and modern styles.,0.0
Mithila Painting Studio. Join our Mithila Painting Studio workshop. All materials provided for a fun afternoon.,Brass Carving Basics. Join our Brass Carving Basics workshop. All materials provided for a fun afternoon.,1.0
Forest Bathing (Shivapuri). Join our Forest Bathing (Shivapuri) workshop. All materials provided for a fun afternoon.,Mithila Painting Studio. Discover Mithila Painting Studio with our expert instructors. Perfect for beginners.,0.0
Pencil Sketching Kathmandu. Immersive Pencil Sketching Kathmandu experience. Learn traditional techniques and modern styles.,Watercolor Landscapes. Discover Watercolor Landscapes with our expert instructors. Perfect for beginners.,1.0
Japanese Souffle Pancakes. Master the art of Japanese Souffle Pancakes. A hands-on creative session in Kathmandu.,Oil Painting Portraits. Master the art of Oil Painting Portraits. A hands-on creative session in Kathmandu.,0.0
Mithila Painting Studio. Discover Mithila Painting Studio with our expert instructors. Perfect for beginners.,Aromatherapy Blending. Immersive Aromatherapy Blending experience. Learn traditional techniques and modern styles.,0.0
Charcoal Life Drawing. Master the art of Charcoal Life Drawing. A hands-on creative session in Kathmandu.,Watercolor Landscapes. Join our Watercolor Landscapes workshop. All materials provided for a fun afternoon.,1.0
Mithila Painting Studio. Immersive Mithila Painting Studio experience. Learn traditional techniques and modern styles.,Himalayan Yoga Flow. Master the art of Himalayan Yoga Flow. A hands-on creative session in Kathmandu.,0.0
Cinnamon Roll Sunday. Immersive Cinnamon Roll Sunday experience. Learn traditional techniques and modern styles.,Sourdough Bread Making. Discover Sourdough Bread Making with our expert instructors. Perfect for beginners.,1.0
Himalayan Herbal Tea Science. Discover Himalayan Herbal Tea Science with our expert instructors. Perfect for beginners.,Sound Bath Experience. Immersive Sound Bath Experience experience. Learn traditional techniques and modern styles.,1.0
Himalayan Herbal Tea Science. Join our Himalayan Herbal Tea Science workshop. All materials provided for a fun afternoon.,Himalayan Yoga Flow. Immersive Himalayan Yoga Flow experience. Learn traditional techniques and modern styles.,1.0
Himalayan Yoga Flow. Immersive Himalayan Yoga Flow experience. Learn traditional techniques and modern styles.,Metal Hammering (Copper). Immersive Metal Hammering (Copper) experience. Learn traditional techniques and modern styles.,0.0
Aromatherapy Blending. Immersive Aromatherapy Blending experience. Learn traditional techniques and modern styles.,Sound Bath Experience. Master the art of Sound Bath Experience. A hands-on creative session in Kathmandu.,1.0
Aromatherapy Blending. Discover Aromatherapy Blending with our expert instructors. Perfect for beginners.,Newari Wood Carving. Immersive Newari Wood Carving experience. Learn traditional techniques and modern styles.,0.0
Cupcake Decoration. Discover Cupcake Decoration with our expert instructors. Perfect for beginners.,Mithila Painting Studio. Master the art of Mithila Painting Studio. A hands-on creative session in Kathmandu.,0.0
Mithila Painting Studio. Join our Mithila Painting Studio workshop. All materials provided for a fun afternoon.,Himalayan Yoga Flow. Discover Himalayan Yoga Flow with our expert instructors. Perfect for beginners.,0.0
Aromatherapy Blending. Master the art of Aromatherapy Blending. A hands-on creative session in Kathmandu.,Tibetan Singing Bowl Healing. Immersive Tibetan Singing Bowl Healing experience. Learn traditional techniques and modern styles.,1.0
Himalayan Yoga Flow. Immersive Himalayan Yoga Flow experience. Learn traditional techniques and modern styles.,Japanese Souffle Pancakes. Master the art of Japanese Souffle Pancakes. A hands-on creative session in Kathmandu.,0.0
Oil Painting Portraits. Discover Oil Painting Portraits with our expert instructors. Perfect for beginners.,Watercolor Landscapes. Join our Watercolor Landscapes workshop. All materials provided for a fun afternoon.,1.0
Forest Bathing (Shivapuri). Immersive Forest Bathing (Shivapuri) experience. Learn traditional techniques and modern styles.,Classic Croissant Masterclass. Master the art of Classic Croissant Masterclass. A hands-on creative session in Kathmandu.,0.0
Aromatherapy Blending. Discover Aromatherapy Blending with our expert instructors. Perfect for beginners.,Devanagari Calligraphy. Discover Devanagari Calligraphy with our expert instructors. Perfect for beginners.,0.0
Pencil Sketching Kathmandu. Discover Pencil Sketching Kathmandu with our expert instructors. Perfect for beginners.,Tibetan Singing Bowl Healing. Immersive Tibetan Singing Bowl Healing experience. Learn traditional techniques and modern styles.,0.0
Vipassana Meditation. Discover Vipassana Meditation with our expert instructors. Perfect for beginners.,Chocolate Truffle Workshops. Join our Chocolate Truffle Workshops workshop. All materials provided for a fun afternoon.,0.0
Forest Bathing (Shivapuri). Join our Forest Bathing (Shivapuri) workshop. All materials provided for a fun afternoon.,Himalayan Herbal Tea Science. Master the art of Himalayan Herbal Tea Science. A hands-on creative session in Kathmandu.,1.0
Himalayan Yoga Flow. Join our Himalayan Yoga Flow workshop. All materials provided for a fun afternoon.,Devanagari Calligraphy. Immersive Devanagari Calligraphy experience. Learn traditional techniques and modern styles.,0.0
Traditional Mask Painting. Master the art of Traditional Mask Painting. A hands-on creative session in Kathmandu.,Acrylic Pour Art. Immersive Acrylic Pour Art experience. Learn traditional techniques and modern styles.,0.0
Aromatherapy Blending. Master the art of Aromatherapy Blending. A hands-on creative session in Kathmandu.,Macaron Artistry. Join our Macaron Artistry workshop. All materials provided for a fun afternoon.,0.0
Acrylic Pour Art. Join our Acrylic Pour Art workshop. All materials provided for a fun afternoon.,Oil Painting Portraits. Immersive Oil Painting Portraits experience. Learn traditional techniques and modern styles.,1.0
Sourdough Bread Making. Join our Sourdough Bread Making workshop. All materials provided for a fun afternoon.,Macaron Artistry. Discover Macaron Artistry with our expert instructors. Perfect for beginners.,1.0
Watercolor Landscapes. Discover Watercolor Landscapes with our expert instructors. Perfect for beginners.,Thimi Pottery Wheel. Immersive Thimi Pottery Wheel experience. Learn traditional techniques and modern styles.,0.0
Tibetan Singing Bowl Healing. Discover Tibetan Singing Bowl Healing with our expert instructors. Perfect for beginners.,Himalayan Yoga Flow. Join our Himalayan Yoga Flow workshop. All materials provided for a fun afternoon.,1.0
Brass Carving Basics. Join our Brass Carving Basics workshop. All materials provided for a fun afternoon.,Mithila Painting Studio. Discover Mithila Painting Studio with our expert instructors. Perfect for beginners.,1.0
Watercolor Landscapes. Discover Watercolor Landscapes with our expert instructors. Perfect for beginners.,Aromatherapy Blending. Master the art of Aromatherapy Blending. A hands-on creative session in Kathmandu.,0.0
Himalayan Yoga Flow. Join our Himalayan Yoga Flow workshop. All materials provided for a fun afternoon.,Aromatherapy Blending. Discover Aromatherapy Blending with our expert instructors. Perfect for beginners.,1.0
Dhaka Weaving Workshop. Join our Dhaka Weaving Workshop workshop. All materials provided for a fun afternoon.,Aromatherapy Blending. Master the art of Aromatherapy Blending. A hands-on creative session in Kathmandu.,0.0
Himalayan Herbal Tea Science. Discover Himalayan Herbal Tea Science with our expert instructors. Perfect for beginners.,Forest Bathing (Shivapuri). Immersive Forest Bathing (Shivapuri) experience. Learn traditional techniques and modern styles.,1.0
Strawberry Shortcake Basics. Master the art of Strawberry Shortcake Basics. A hands-on creative session in Kathmandu.,Metal Hammering (Copper). Join our Metal Hammering (Copper) workshop. All materials provided for a fun afternoon.,0.0
Chocolate Truffle Workshops. Immersive Chocolate Truffle Workshops experience. Learn traditional techniques and modern styles.,Oil Painting Portraits. Discover Oil Painting Portraits with our expert instructors. Perfect for beginners.,0.0
Sound Bath Experience. Join our Sound Bath Experience workshop. All materials provided for a fun afternoon.,Japanese Souffle Pancakes. Immersive Japanese Souffle Pancakes experience. Learn traditional techniques and modern styles.,0.0
Dhaka Weaving Workshop. Join our Dhaka Weaving Workshop workshop. All materials provided for a fun afternoon.,Thimi Pottery Wheel. Join our Thimi Pottery Wheel workshop. All materials provided for a fun afternoon.,1.0
Aromatherapy Blending. Discover Aromatherapy Blending with our expert instructors. Perfect for beginners.,Oil Painting Portraits. Discover Oil Painting Portraits with our expert instructors. Perfect for beginners.,0.0
Japanese Souffle Pancakes. Join our Japanese Souffle Pancakes workshop. All materials provided for a fun afternoon.,Aromatherapy Blending. Discover Aromatherapy Blending with our expert instructors. Perfect for beginners.,0.0
Acrylic Pour Art. Immersive Acrylic Pour Art experience. Learn traditional techniques and modern styles.,Vipassana Meditation. Immersive Vipassana Meditation experience. Learn traditional techniques and modern styles.,0.0
Pencil Sketching Kathmandu. Immersive Pencil Sketching Kathmandu experience. Learn traditional techniques and modern styles.,Charcoal Life Drawing. Discover Charcoal Life Drawing with our expert instructors. Perfect for beginners.,1.0
Traditional Mask Painting. Immersive Traditional Mask Painting experience. Learn traditional techniques and modern styles.,Metal Hammering (Copper). Join our Metal Hammering (Copper) workshop. All materials provided for a fun afternoon.,1.0
Pencil Sketching Kathmandu. Master the art of Pencil Sketching Kathmandu. A hands-on creative session in Kathmandu.,Vipassana Meditation. Immersive Vipassana Meditation experience. Learn traditional techniques and modern styles.,0.0
Acrylic Pour Art. Immersive Acrylic Pour Art experience. Learn traditional techniques and modern styles.,Double Chocolate Brownies. Join our Double Chocolate Brownies workshop. All materials provided for a fun afternoon.,0.0
Metal Hammering (Copper). Master the art of Metal Hammering (Copper). A hands-on creative session in Kathmandu.,Traditional Mask Painting. Join our Traditional Mask Painting workshop. All materials provided for a fun afternoon.,1.0
Metal Hammering (Copper). Join our Metal Hammering (Copper) workshop. All materials provided for a fun afternoon.,Traditional Mask Painting. Master the art of Traditional Mask Painting. A hands-on creative session in Kathmandu.,1.0
Pencil Sketching Kathmandu. Master the art of Pencil Sketching Kathmandu. A hands-on creative session in Kathmandu.,Forest Bathing (Shivapuri). Master the art of Forest Bathing (Shivapuri). A hands-on creative session in Kathmandu.,0.0
Forest Bathing (Shivapuri). Immersive Forest Bathing (Shivapuri) experience. Learn traditional techniques and modern styles.,Charcoal Life Drawing. Master the art of Charcoal Life Drawing. A hands-on creative session in Kathmandu.,0.0
Oil Painting Portraits. Immersive Oil Painting Portraits experience. Learn traditional techniques and modern styles.,Thimi Pottery Wheel. Discover Thimi Pottery Wheel with our expert instructors. Perfect for beginners.,0.0
Brass Carving Basics. Immersive Brass Carving Basics experience. Learn traditional techniques and modern styles.,Metal Hammering (Copper). Join our Metal Hammering (Copper) workshop. All materials provided for a fun afternoon.,1.0
Watercolor Landscapes. Immersive Watercolor Landscapes experience. Learn traditional techniques and modern styles.,Thimi Pottery Wheel. Immersive Thimi Pottery Wheel experience. Learn traditional techniques and modern styles.,0.0
Oil Painting Portraits. Join our Oil Painting Portraits workshop. All materials provided for a fun afternoon.,Acrylic Pour Art. Master the art of Acrylic Pour Art. A hands-on creative session in Kathmandu.,1.0
Japanese Souffle Pancakes. Join our Japanese Souffle Pancakes workshop. All materials provided for a fun afternoon.,Double Chocolate Brownies. Join our Double Chocolate Brownies workshop. All materials provided for a fun afternoon.,1.0
Watercolor Landscapes. Join our Watercolor Landscapes workshop. All materials provided for a fun afternoon.,Acrylic Pour Art. Discover Acrylic Pour Art with our expert instructors. Perfect for beginners.,1.0
Macaron Artistry. Join our Macaron Artistry workshop. All materials provided for a fun afternoon.,Cupcake Decoration. Master the art of Cupcake Decoration. A hands-on creative session in Kathmandu.,1.0
Himalayan Yoga Flow. Immersive Himalayan Yoga Flow experience. Learn traditional techniques and modern styles.,Vipassana Meditation. Join our Vipassana Meditation workshop. All materials provided for a fun afternoon.,1.0
Newari Wood Carving. Join our Newari Wood Carving workshop. All materials provided for a fun afternoon.,Handmade Lokta Paper. Immersive Handmade Lokta Paper experience. Learn traditional techniques and modern styles.,1.0
Mithila Painting Studio. Master the art of Mithila Painting Studio. A hands-on creative session in Kathmandu.,Classic Croissant Masterclass. Master the art of Classic Croissant Masterclass. A hands-on creative session in Kathmandu.,0.0
Artisan Donut Glazing. Immersive Artisan Donut Glazing experience. Learn traditional techniques and modern styles.,Double Chocolate Brownies. Join our Double Chocolate Brownies workshop. All materials provided for a fun afternoon.,1.0
Cupcake Decoration. Join our Cupcake Decoration workshop. All materials provided for a fun afternoon.,Double Chocolate Brownies. Discover Double Chocolate Brownies with our expert instructors. Perfect for beginners.,1.0
Strawberry Shortcake Basics. Join our Strawberry Shortcake Basics workshop. All materials provided for a fun afternoon.,Acrylic Pour Art. Immersive Acrylic Pour Art experience. Learn traditional techniques and modern styles.,0.0
Forest Bathing (Shivapuri). Join our Forest Bathing (Shivapuri) workshop. All materials provided for a fun afternoon.,Tibetan Singing Bowl Healing. Immersive Tibetan Singing Bowl Healing experience. Learn traditional techniques and modern styles.,1.0
Forest Bathing (Shivapuri). Immersive Forest Bathing (Shivapuri) experience. Learn traditional techniques and modern styles.,Handmade Lokta Paper. Immersive Handmade Lokta Paper experience. Learn traditional techniques and modern styles.,0.0
Watercolor Landscapes. Discover Watercolor Landscapes with our expert instructors. Perfect for beginners.,Oil Painting Portraits. Join our Oil Painting Portraits workshop. All materials provided for a fun afternoon.,1.0
Metal Hammering (Copper). Master the art of Metal Hammering (Copper). A hands-on creative session in Kathmandu.,Sourdough Bread Making. Discover Sourdough Bread Making with our expert instructors. Perfect for beginners.,0.0
Himalayan Herbal Tea Science. Join our Himalayan Herbal Tea Science workshop. All materials provided for a fun afternoon.,Sound Bath Experience. Master the art of Sound Bath Experience. A hands-on creative session in Kathmandu.,1.0
Vipassana Meditation. Discover Vipassana Meditation with our expert instructors. Perfect for beginners.,Tibetan Singing Bowl Healing. Immersive Tibetan Singing Bowl Healing experience. Learn traditional techniques and modern styles.,1.0
Chocolate Truffle Workshops. Join our Chocolate Truffle Workshops workshop. All materials provided for a fun afternoon.,Japanese Souffle Pancakes. Join our Japanese Souffle Pancakes workshop. All materials provided for a fun afternoon.,1.0
Japanese Souffle Pancakes. Discover Japanese Souffle Pancakes with our expert instructors. Perfect for beginners.,Brass Carving Basics. Discover Brass Carving Basics with our expert instructors. Perfect for beginners.,0.0
Tibetan Singing Bowl Healing. Master the art of Tibetan Singing Bowl Healing. A hands-on creative session in Kathmandu.,Devanagari Calligraphy. Master the art of Devanagari Calligraphy. A hands-on creative session in Kathmandu.,0.0
Cinnamon Roll Sunday. Join our Cinnamon Roll Sunday workshop. All materials provided for a fun afternoon.,Vipassana Meditation. Immersive Vipassana Meditation experience. Learn traditional techniques and modern styles.,0.0
Himalayan Yoga Flow. Immersive Himalayan Yoga Flow experience. Learn traditional techniques and modern styles.,Forest Bathing (Shivapuri). Master the art of Forest Bathing (Shivapuri). A hands-on creative session in Kathmandu.,1.0
Traditional Mask Painting. Master the art of Traditional Mask Painting. A hands-on creative session in Kathmandu.,Pencil Sketching Kathmandu. Immersive Pencil Sketching Kathmandu experience. Learn traditional techniques and modern styles.,0.0
Traditional Mask Painting. Master the art of Traditional Mask Painting. A hands-on creative session in Kathmandu.,Dhaka Weaving Workshop. Master the art of Dhaka Weaving Workshop. A hands-on creative session in Kathmandu.,1.0
Belgian Waffle Making. Immersive Belgian Waffle Making experience. Learn traditional techniques and modern styles.,Double Chocolate Brownies. Master the art of Double Chocolate Brownies. A hands-on creative session in Kathmandu.,1.0
Sound Bath Experience. Join our Sound Bath Experience workshop. All materials provided for a fun afternoon.,Chocolate Truffle Workshops. Discover Chocolate Truffle Workshops with our expert instructors. Perfect for beginners.,0.0
Devanagari Calligraphy. Join our Devanagari Calligraphy workshop. All materials provided for a fun afternoon.,Himalayan Herbal Tea Science. Immersive Himalayan Herbal Tea Science experience. Learn traditional techniques and modern styles.,0.0
Pencil Sketching Kathmandu. Join our Pencil Sketching Kathmandu workshop. All materials provided for a fun afternoon.,Charcoal Life Drawing. Discover Charcoal Life Drawing with our expert instructors. Perfect for beginners.,1.0
Pencil Sketching Kathmandu. Join our Pencil Sketching Kathmandu workshop. All materials provided for a fun afternoon.,Brass Carving Basics. Discover Brass Carving Basics with our expert instructors. Perfect for beginners.,0.0
Traditional Mask Painting. Discover Traditional Mask Painting with our expert instructors. Perfect for beginners.,Classic Croissant Masterclass. Discover Classic Croissant Masterclass with our expert instructors. Perfect for beginners.,0.0
Metal Hammering (Copper). Discover Metal Hammering (Copper) with our expert instructors. Perfect for beginners.,New York Cheesecake. Discover New York Cheesecake with our expert instructors. Perfect for beginners.,0.0
Pencil Sketching Kathmandu. Immersive Pencil Sketching Kathmandu experience. Learn traditional techniques and modern styles.,Oil Painting Portraits. Discover Oil Painting Portraits with our expert instructors. Perfect for beginners.,1.0
Japanese Souffle Pancakes. Immersive Japanese Souffle Pancakes experience. Learn traditional techniques and modern styles.,Vipassana Meditation. Discover Vipassana Meditation with our expert instructors. Perfect for beginners.,0.0
Charcoal Life Drawing. Join our Charcoal Life Drawing workshop. All materials provided for a fun afternoon.,Newari Wood Carving. Join our Newari Wood Carving workshop. All materials provided for a fun afternoon.,0.0
Acrylic Pour Art. Immersive Acrylic Pour Art experience. Learn traditional techniques and modern styles.,Charcoal Life Drawing. Immersive Charcoal Life Drawing experience. Learn traditional techniques and modern styles.,1.0
Sound Bath Experience. Immersive Sound Bath Experience experience. Learn traditional techniques and modern styles.,Belgian Waffle Making. Immersive Belgian Waffle Making experience. Learn traditional techniques and modern styles.,0.0
Belgian Waffle Making. Immersive Belgian Waffle Making experience. Learn traditional techniques and modern styles.,Himalayan Yoga Flow. Master the art of Himalayan Yoga Flow. A hands-on creative session in Kathmandu.,0.0
Chocolate Truffle Workshops. Join our Chocolate Truffle Workshops workshop. All materials provided for a fun afternoon.,Strawberry Shortcake Basics. Discover Strawberry Shortcake Basics with our expert instructors. Perfect for beginners.,1.0
Artisan Donut Glazing. Discover Artisan Donut Glazing with our expert instructors. Perfect for beginners.,Sourdough Bread Making. Master the art of Sourdough Bread Making. A hands-on creative session in Kathmandu.,1.0
Handmade Lokta Paper. Master the art of Handmade Lokta Paper. A hands-on creative session in Kathmandu.,Brass Carving Basics. Immersive Brass Carving Basics experience. Learn traditional techniques and modern styles.,1.0
Japanese Souffle Pancakes. Immersive Japanese Souffle Pancakes experience. Learn traditional techniques and modern styles.,Classic Croissant Masterclass. Immersive Classic Croissant Masterclass experience. Learn traditional techniques and modern styles.,1.0
Artisan Donut Glazing. Join our Artisan Donut Glazing workshop. All materials provided for a fun afternoon.,Devanagari Calligraphy. Master the art of Devanagari Calligraphy. A hands-on creative session in Kathmandu.,0.0
Newari Wood Carving. Immersive Newari Wood Carving experience. Learn traditional techniques and modern styles.,Devanagari Calligraphy. Discover Devanagari Calligraphy with our expert instructors. Perfect for beginners.,0.0
Double Chocolate Brownies. Immersive Double Chocolate Brownies experience. Learn traditional techniques and modern styles.,Brass Carving Basics. Master the art of Brass Carving Basics. A hands-on creative session in Kathmandu.,0.0
Thimi Pottery Wheel. Discover Thimi Pottery Wheel with our expert instructors. Perfect for beginners.,Traditional Mask Painting. Discover Traditional Mask Painting with our expert instructors. Perfect for beginners.,1.0
Watercolor Landscapes. Immersive Watercolor Landscapes experience. Learn traditional techniques and modern styles.,Charcoal Life Drawing. Master the art of Charcoal Life Drawing. A hands-on creative session in Kathmandu.,1.0
Cinnamon Roll Sunday. Immersive Cinnamon Roll Sunday experience. Learn traditional techniques and modern styles.,Dhaka Weaving Workshop. Discover Dhaka Weaving Workshop with our expert instructors. Perfect for beginners.,0.0
Forest Bathing (Shivapuri). Master the art of Forest Bathing (Shivapuri). A hands-on creative session in Kathmandu.,Brass Carving Basics. Join our Brass Carving Basics workshop. All materials provided for a fun afternoon.,0.0
Handmade Lokta Paper. Immersive Handmade Lokta Paper experience. Learn traditional techniques and modern styles.,Thimi Pottery Wheel. Join our Thimi Pottery Wheel workshop. All materials provided for a fun afternoon.,1.0
Brass Carving Basics. Discover Brass Carving Basics with our expert instructors. Perfect for beginners.,Traditional Mask Painting. Immersive Traditional Mask Painting experience. Learn traditional techniques and modern styles.,1.0
Artisan Donut Glazing. Discover Artisan Donut Glazing with our expert instructors. Perfect for beginners.,Oil Painting Portraits. Join our Oil Painting Portraits workshop. All materials provided for a fun afternoon.,0.0
Strawberry Shortcake Basics. Discover Strawberry Shortcake Basics with our expert instructors. Perfect for beginners.,Charcoal Life Drawing. Immersive Charcoal Life Drawing experience. Learn traditional techniques and modern styles.,0.0
Dhaka Weaving Workshop. Discover Dhaka Weaving Workshop with our expert instructors. Perfect for beginners.,New York Cheesecake. Immersive New York Cheesecake experience. Learn traditional techniques and modern styles.,0.0
Sound Bath Experience. Join our Sound Bath Experience workshop. All materials provided for a fun afternoon.,Tibetan Singing Bowl Healing. Join our Tibetan Singing Bowl Healing workshop. All materials provided for a fun afternoon.,1.0
Classic Croissant Masterclass. Immersive Classic Croissant Masterclass experience. Learn traditional techniques and modern styles.,Acrylic Pour Art. Immersive Acrylic Pour Art experience. Learn traditional techniques and modern styles.,0.0
Dhaka Weaving Workshop. Join our Dhaka Weaving Workshop workshop. All materials provided for a fun afternoon.,Mithila Painting Studio. Discover Mithila Painting Studio with our expert instructors. Perfect for beginners.,1.0
Watercolor Landscapes. Join our Watercolor Landscapes workshop. All materials provided for a fun afternoon.,Pencil Sketching Kathmandu. Immersive Pencil Sketching Kathmandu experience. Learn traditional techniques and modern styles.,1.0
Chocolate Truffle Workshops. Master the art of Chocolate Truffle Workshops. A hands-on creative session in Kathmandu.,Aromatherapy Blending. Immersive Aromatherapy Blending experience. Learn traditional techniques and modern styles.,0.0
Tibetan Singing Bowl Healing. Join our Tibetan Singing Bowl Healing workshop. All materials provided for a fun afternoon.,Newari Wood Carving. Discover Newari Wood Carving with our expert instructors. Perfect for beginners.,0.0
Himalayan Yoga Flow. Join our Himalayan Yoga Flow workshop. All materials provided for a fun afternoon.,Tibetan Singing Bowl Healing. Immersive Tibetan Singing Bowl Healing experience. Learn traditional techniques and modern styles.,1.0
Vipassana Meditation. Join our Vipassana Meditation workshop. All materials provided for a fun afternoon.,Tibetan Singing Bowl Healing. Immersive Tibetan Singing Bowl Healing experience. Learn traditional techniques and modern styles.,1.0
Devanagari Calligraphy. Immersive Devanagari Calligraphy experience. Learn traditional techniques and modern styles.,Cinnamon Roll Sunday. Discover Cinnamon Roll Sunday with our expert instructors. Perfect for beginners.,0.0
